Label,U_Magnitude,U_U1,U_U2,U_U3
1.0,0.0042503000000000003,-0.0011201399999999999,0.0040913499999999997,-0.00026690299999999998
2.0,0.0,-0,-0,0.0
3.0,0.0166134,0.0095505099999999999,0.0133867,0.0023642099999999998
4.0,0.0032930300000000002,-0.00015656200000000001,0.0031822600000000001,0.00083230299999999995
5.0,0.0032241800000000001,0.00116044,0.0030076899999999999,-4.9784199999999997e-05
6.0,0.0040575100000000003,0.000192795,0.0037724299999999998,-0.00148156
7.0,0.00070552699999999996,-0.00060114999999999995,0.00027284100000000001,-0.00024888900000000002
8.0,0.0184461,0.0077772700000000002,0.0164926,0.0027864299999999999
9.0,0.019372500000000001,0.0046774099999999999,0.0185624,0.0029754899999999999
10.0,0.019010300000000001,0.00094700399999999999,0.018778400000000001,0.0028044099999999998
11.0,0.0175195,-0.0022598700000000002,0.017215999999999999,0.0023315499999999999
12.0,0.015477599999999999,-0.0043706500000000002,0.014744500000000001,0.0017477199999999999
13.0,0.013327800000000001,-0.0052570500000000001,0.012187099999999999,0.00121105
14.0,0.011378299999999999,-0.00532805,0.0100243,0.00076916099999999998
15.0,0.0097322399999999996,-0.0049801100000000003,0.0083502200000000002,0.00043456000000000001
16.0,0.0083696099999999996,-0.0043948700000000004,0.0071204900000000002,0.000184365
17.0,0.00723035,-0.0037272799999999999,0.00619559,6.0564500000000003e-06
18.0,0.0062848499999999998,-0.00302973,0.0055050100000000003,-0.00012207200000000001
19.0,0.0054934399999999996,-0.00234995,0.0049611799999999999,-0.000205847
20.0,0.0048202999999999996,-0.0017049999999999999,0.0045016199999999996,-0.00025222500000000002
21.0,0.00325217,-0.00088687100000000001,0.0031217800000000002,-0.00021113600000000001
22.0,0.0023303600000000001,-0.00071866900000000001,0.0022100399999999999,-0.00017274599999999999
23.0,0.0016104100000000001,-0.00043701599999999998,0.00154425,-0.00013313100000000001
24.0,0.00079431100000000002,-0.00028372599999999999,0.000731297,-0.000125041
25.0,0.00042069399999999999,-5.8085600000000003e-06,0.000411526,-8.7155899999999997e-05
26.0,0.000438653,0.000161368,-0.000391636,-0.000114009
27.0,0.00038661799999999998,0.00030823100000000001,-0.00022598900000000001,-5.8282300000000003e-05
28.0,0.00146794,0.000702245,-0.00128144,-0.000140013
29.0,0.0042271100000000001,-0.00104408,0.0040953500000000002,-8.0340000000000007e-05
30.0,0.0042060800000000001,-0.00093796999999999999,0.0040987100000000002,0.000109258
31.0,0.0041839700000000004,-0.00081636499999999999,0.0040925800000000002,0.00029986699999999999
32.0,0.0041594700000000002,-0.00069396499999999995,0.0040722700000000002,0.000485973
33.0,0.0041290199999999997,-0.00058393500000000005,0.0040332099999999997,0.00066410299999999998
34.0,0.0040842200000000004,-0.00049288499999999998,0.0039713300000000003,0.000816372
35.0,0.00402353,-0.00042705400000000001,0.00388917,0.00093850400000000005
36.0,0.0039426399999999999,-0.00038030699999999998,0.0037879599999999999,0.0010252600000000001
37.0,0.0038438600000000002,-0.00035156,0.0036753599999999999,0.00106927
38.0,0.0037343900000000002,-0.00032856900000000002,0.0035609299999999999,0.00107587
39.0,0.00362006,-0.00030353999999999998,0.0034510000000000001,0.0010503800000000001
40.0,0.0034989399999999999,-0.00027045299999999998,0.0033436999999999998,0.00099456900000000005
41.0,0.00338806,-0.00022319700000000001,0.0032530900000000001,0.00092005699999999995
42.0,0.0014483,0.00122185,-0.00077140499999999996,-9.8015099999999996e-05
43.0,0.00086746100000000003,0.00086149800000000004,8.9190200000000005e-05,4.85219e-05
44.0,0.0017339600000000001,0.00154244,0.00078810000000000002,7.9893000000000002e-05
45.0,0.00245196,0.0017128200000000001,0.00173822,0.00023861100000000001
